epoch,lr,loss,iou,val_loss,val_iou,val_dice,epoch_time
32,0.0001,0.17035498783776634,0.8387181940272004,0.37538214087486266,0.6955531258851483,0.8167013479268447,153.63990092277527
33,0.0001,0.17204115814284274,0.8329771640671758,0.32828818798065185,0.7257533116723427,0.8396611899277757,162.23135924339294
34,0.0001,0.1719075770754563,0.836139176058737,0.4528838324546814,0.6532535051702069,0.7849633592050047,158.41275358200073
35,0.0001,0.17921175141083567,0.8314188616776118,0.30435659050941466,0.7371801208735641,0.8467041349025473,161.326646566391
36,0.0001,0.1739033152790446,0.8348399654475069,0.29348910808563233,0.739333497995337,0.8473634676208907,161.85772800445557
37,0.0001,0.1692698613593453,0.8380289524900307,0.3674147355556488,0.7026206301193808,0.8225620984733601,160.35293793678284
38,0.0001,0.16815212055256493,0.8389861504169196,0.39680643916130065,0.6791532965458361,0.8055466807428764,159.12483286857605
39,0.0001,0.16067315559638173,0.8448564574278685,0.46102128505706785,0.6579118087917215,0.7915982341510529,155.29376602172852
40,0.0001,0.15876039921453125,0.847957726731866,0.3001972687244415,0.745321914418352,0.8521675141514754,158.43299841880798
41,0.0001,0.16229603459176264,0.8444639979318626,0.40534463882446287,0.6843659441629834,0.8086886583813944,163.52216267585754
42,0.0001,0.16176319279168783,0.8449574426587079,0.3134835910797119,0.7388703678110258,0.8481151935441883,156.42351627349854
43,0.0001,0.16025023593714363,0.8461439417934672,0.3362127780914307,0.7116327282740323,0.8301655974257927,159.7642195224762
44,0.0001,0.1532750392430707,0.8530935706599702,0.3493867230415344,0.6897505275986145,0.8162096734317369,161.32326412200928
45,0.0001,0.152238550939058,0.8556519420614958,0.4809770917892456,0.645560006878091,0.7815294943140018,158.48336267471313
46,0.0001,0.15800460918169273,0.8483393339864262,0.3286545360088348,0.7262223669472425,0.839385587942637,159.96593236923218
47,0.0001,0.15842335671186447,0.8489075853202198,0.33673043131828306,0.7148562282227802,0.8321249147146468,165.70665383338928
48,0.0001,0.1534621821422326,0.8505334468829379,0.339294570684433,0.7200747379334025,0.8353151788353221,152.63060688972473
49,0.0001,0.15334651913297803,0.8534581854035722,0.3192236506938934,0.7353524618946404,0.8453673960667801,159.82414531707764
50,0.0001,0.14999784921344958,0.8563865002304619,0.3487187194824219,0.7224477373784493,0.8361571880612629,165.44324278831482
51,0.0001,0.15107682131622968,0.8545563348160713,0.2617867159843445,0.784313931121932,0.8780453953790098,158.96838665008545
52,0.0001,0.14559205699908107,0.8590138193109754,0.39301471710205077,0.6968756465337126,0.817296078467104,165.62316989898682
53,0.0001,0.1482296486042048,0.8585491582365596,0.33997172236442563,0.7223857826504215,0.836200687798969,158.1564552783966
54,0.0001,0.14603051229527123,0.8584848655177051,0.26220849037170413,0.7774572628856498,0.8726284094459189,163.19021487236023
55,0.0001,0.1452524581629979,0.8619909392553536,0.36626460909843445,0.701128743995453,0.8220177886832977,160.4097011089325
56,0.0001,0.14817453881627635,0.8591677325940925,0.30171133041381837,0.750949177371972,0.8560087737259674,152.98841953277588
57,0.0001,0.1454933197482636,0.8596794449863484,0.3317223834991455,0.7328068121475638,0.8422670675008876,158.51297974586487
58,0.0001,0.14685443161349548,0.8572739126372212,0.3027984666824341,0.7503053913528502,0.8555656545346255,157.19848656654358
59,0.0001,0.14489727094769478,0.8609723890922192,0.32137850403785706,0.7312012246009183,0.8412690672678322,155.6212706565857
60,0.0001,0.13661634490678184,0.8689623715830933,0.31023473978042604,0.740587936893993,0.8494023010340479,160.79010605812073
61,0.0001,0.15020632665408284,0.8531354253674512,0.3293743968009949,0.7228434629175573,0.8379359343835252,152.2118399143219
62,0.0001,0.14109593472982707,0.862704357859673,0.29065940976142884,0.7597935424237667,0.862260140835239,157.13553142547607
63,0.0001,0.14199063417158628,0.8629957517243765,0.324258828163147,0.7336366616890581,0.844897542622322,158.5215139389038
64,0.0001,0.1379006895187654,0.8671002491948502,0.2965709924697876,0.7544633029495258,0.858351009108049,165.15167951583862
65,0.0001,0.14112993486617742,0.863692849017365,0.3619693183898926,0.7164355768766327,0.8313701126750891,155.41789865493774
66,0.0001,0.13964073438393443,0.8644968338737382,0.3598393964767456,0.7171216145573147,0.8313116152597909,165.98226642608643
67,0.0001,0.13231865649944857,0.8735053379669925,0.3479015064239502,0.7287068323652868,0.840374441217321,153.65112018585205
68,0.0001,0.13174623427422424,0.8723724689412026,0.2822208285331726,0.7775060260926517,0.8729414255551885,152.44859194755554
69,0.0001,0.13076597648231605,0.8721633038542785,0.3583055651187897,0.7176504417879178,0.8333656198309395,155.48974442481995
70,0.0001,0.13378889172485,0.8683226893219058,0.3273536550998688,0.7428969266594062,0.8490417949111201,169.72886872291565
71,0.0001,0.13654159225131335,0.8673373738378934,0.28691428899765015,0.7628078870158191,0.8625241785441314,156.29222989082336
72,0.0001,0.1286791233639968,0.8755740943887985,0.3150061058998108,0.7534027842000488,0.8568110344648503,162.89900994300842
73,0.0001,0.13180836721470482,0.8720997116007224,0.3037104260921478,0.7595312886953758,0.8618385074479293,160.8371720314026
74,0.0001,0.13430868971504664,0.8683580239097612,0.2690330171585083,0.7812081119869814,0.8752839204650772,159.43351101875305
75,0.0001,0.1261535692763956,0.8778978574851057,0.27041351675987246,0.7757373062866566,0.8712189853979964,162.5299620628357
76,0.0001,0.1272179176540751,0.8755043380617543,0.2766705560684204,0.7658496663010065,0.8650990467830094,163.45373606681824
77,0.0001,0.13364266564971522,0.8688529255847124,0.29747798204422,0.7611144659337116,0.863045774938503,165.71510553359985
78,0.0001,0.1233765298598691,0.8802125878739268,0.3125846755504608,0.7517480102623101,0.8553874628486844,161.69943761825562
79,0.0001,0.1257396675646305,0.8778701611414779,0.280317724943161,0.7711534929053835,0.8694563679925402,156.89149022102356
80,0.0001,0.12853507481907545,0.8748014258151443,0.2953688681125641,0.7671061407581405,0.8661023156197254,156.0169553756714
81,0.0001,0.12478245598705191,0.8782471620470534,0.30331520915031435,0.7550963155900486,0.8579359025225366,152.01366472244263
82,0.0001,0.12463408826213133,0.8795731473847902,0.3161236333847046,0.755504418866981,0.8587459067211209,162.72294068336487
83,0.0001,0.12072058904327844,0.8827690439926578,0.30041242122650147,0.7640780854394014,0.8647561321523396,157.52477073669434
84,0.0001,0.12465902810033999,0.878407541180963,0.2587220311164856,0.7783957584550164,0.8746970019582164,163.68510460853577
85,0.0001,0.1211971115124853,0.8811767008261638,0.3464679491519928,0.7377277314514982,0.8471429560137637,154.88053917884827
86,0.0001,0.1205925300325218,0.8837975859499836,0.2995352053642273,0.7703390792070016,0.868243852544385,159.1301805973053
87,0.0001,0.11872135318423573,0.8840643831481287,0.28942461013793946,0.7679523667157434,0.867458981623752,154.49947881698608
88,0.0001,0.121055600282393,0.8803871946086596,0.2687698912620544,0.780230574598134,0.8762489815187012,163.49967765808105
89,0.0001,0.1240054551315935,0.8782537387469653,0.27463133811950685,0.7760912058623828,0.8728194972723966,154.68143010139465
90,0.0001,0.11929923590076597,0.8821582314919126,0.3424858593940735,0.7331215186017136,0.8429080963137443,158.33571696281433
91,0.0001,0.11897155505261924,0.8824426645540095,0.3109037113189697,0.7599622399556671,0.8623663034553298,157.8434624671936
92,0.0001,0.11759564221689575,0.8841975406724634,0.2897550594806671,0.761551776084739,0.8636014560806679,158.70574116706848
93,0.0001,0.11400328282462924,0.8893593303798975,0.2980594062805176,0.7644952747498027,0.8644180338868085,154.8213300704956
94,0.0001,0.11215578254900481,0.8905572640795851,0.30920321702957154,0.7553291191188163,0.8589183577980262,164.04195141792297
95,0.0001,0.11692566542248976,0.885691790312241,0.3023502349853516,0.7670220252292712,0.866630016198421,158.3422703742981
96,0.0001,0.11700200426735376,0.8857772857618395,0.32353309631347654,0.7416584986130763,0.850050907897419,164.10728669166565
97,0.0001,0.11856880627180401,0.8856551735154705,0.3088888108730316,0.7479623294281936,0.8536137933422506,161.35734272003174
98,0.0001,0.11706944653078129,0.886681940794459,0.29558286666870115,0.7641258477856112,0.864611088118094,156.90788769721985
99,0.0001,0.11551595283182044,0.8880055370595471,0.29967731833457945,0.7603625435727941,0.8614345107030238,153.2328975200653
100,0.0001,0.1162148229777813,0.8862141781221797,0.2993485498428345,0.7659424498134831,0.8659701595975917,162.74893999099731
101,0.0001,0.11508780364927493,0.8869186512397045,0.3038977789878845,0.7659293448196509,0.8659357817616368,164.30588507652283
